StudentID,Year,Band,Instrument,has_assessments,has_instrument,has_segment,has_pyin_pitchtrack
56657,2015,middle,Trumpet,True,False,False,False
54932,2015,middle,Bb Clarinet,True,True,True,True
51770,2015,middle,Trombone,True,False,False,False
52370,2015,middle,Trumpet,True,False,False,False
56489,2015,middle,Flute,True,True,True,True
56847,2015,middle,Bb Clarinet,True,True,True,True
55596,2015,middle,Trumpet,True,False,False,False
52438,2015,middle,Tenor Saxophone,True,False,False,False
54874,2015,middle,Trumpet,True,False,False,False
57469,2015,middle,Trumpet,True,False,False,False
52470,2015,middle,Tuba,True,False,False,False
53371,2015,middle,Percussion,True,True,True,False
55740,2015,middle,Alto Saxophone,True,True,True,True
52251,2015,middle,Flute,True,True,True,True
52908,2015,middle,Flute,True,True,True,True
54352,2015,middle,Oboe,True,False,False,False
54445,2015,middle,Alto Saxophone,True,True,True,True
54971,2015,middle,Bb Clarinet,True,True,True,True
53179,2015,middle,Bb Clarinet,True,True,True,True
56969,2015,middle,Flute,True,True,True,True
53217,2015,middle,Bb Clarinet,True,True,True,True
57400,2015,middle,Trombone,True,False,False,False
60455,2015,middle,Flute,True,True,True,True
52850,2015,middle,Flute,True,True,True,True
57984,2015,middle,Tuba,True,False,False,False
57610,2015,middle,Tuba,True,False,False,False
54905,2015,middle,Bb Clarinet,True,True,True,True
53170,2015,middle,Bass Clarinet,True,False,False,False
55041,2015,middle,Euphonium,True,False,False,False
53409,2015,middle,Trumpet,True,False,False,False
51602,2015,middle,Flute,True,True,True,True
52519,2015,middle,French Horn,True,False,False,False
53407,2015,middle,Bb Clarinet,True,True,True,True
52646,2015,middle,Trumpet,True,False,False,False
52311,2015,middle,Trumpet,True,False,False,False
52083,2015,middle,Euphonium,True,False,False,False
51885,2015,middle,Trumpet,True,False,False,False
52080,2015,middle,Oboe,True,False,False,False
51829,2015,middle,Percussion,True,True,True,False
53163,2015,middle,French Horn,True,False,False,False
56977,2015,middle,Alto Saxophone,True,True,True,True
57539,2015,middle,French Horn,True,False,False,False
52885,2015,middle,Percussion,True,True,True,False
51300,2015,middle,Flute,True,True,True,True
57620,2015,middle,Flute,True,True,True,True
61222,2015,middle,Tuba,True,False,False,False
53124,2015,middle,Bassoon,True,False,False,False
54444,2015,middle,Bb Clarinet,True,True,True,True
52304,2015,middle,Trombone,True,False,False,False
54968,2015,middle,French Horn,True,False,False,False
51772,2015,middle,Trumpet,True,False,False,False
57210,2015,middle,Bb Clarinet,True,True,True,True
52617,2015,middle,Flute,True,True,True,True
53344,2015,middle,Alto Saxophone,True,True,True,True
54896,2015,middle,Trumpet,True,False,False,False
55838,2015,middle,Alto Saxophone,True,True,True,True
57111,2015,middle,Alto Saxophone,True,True,True,True
53073,2015,middle,Bb Clarinet,True,True,True,True
57637,2015,middle,Euphonium,True,False,False,False
55622,2015,middle,Tenor Saxophone,True,False,False,False
51268,2015,middle,Trombone,True,False,False,False
52398,2015,middle,Bb Clarinet,True,True,True,True
53178,2015,middle,Tenor Saxophone,True,False,False,False
56917,2015,middle,Alto Saxophone,True,True,True,True
56166,2015,middle,Euphonium,True,False,False,False
52317,2015,middle,French Horn,True,False,False,False
51800,2015,middle,Alto Saxophone,True,True,True,True
54920,2015,middle,Oboe,True,False,False,False
53076,2015,middle,Oboe,True,False,False,False
52886,2015,middle,Oboe,True,False,False,False
55191,2015,middle,Flute,True,True,True,True
51868,2015,middle,Bb Clarinet,True,True,True,True
54105,2015,middle,Percussion,True,True,True,False
53345,2015,middle,Trumpet,True,False,False,False
53413,2015,middle,Oboe,True,False,False,False
53373,2015,middle,French Horn,True,False,False,False
51739,2015,middle,Tuba,True,False,False,False
58650,2015,middle,Bassoon,True,False,False,False
57990,2015,middle,Trumpet,True,False,False,False
52188,2015,middle,Trumpet,True,False,False,False
57510,2015,middle,Percussion,True,True,True,False
52319,2015,middle,Flute,True,True,True,True
57379,2015,middle,Bassoon,True,False,False,False
51886,2015,middle,Trombone,True,False,False,False
53154,2015,middle,Flute,True,True,True,True
55105,2015,middle,Bass Clarinet,True,False,False,False
52310,2015,middle,Flute,True,True,True,True
57892,2015,middle,Trombone,True,False,False,False
57148,2015,middle,Trombone,True,False,False,False
51748,2015,middle,Oboe,True,False,False,False
53821,2015,middle,Alto Saxophone,True,True,True,True
52846,2015,middle,Trumpet,True,False,False,False
55759,2015,middle,Trumpet,True,False,False,False
53794,2015,middle,Flute,True,True,True,True
55067,2015,middle,Trumpet,True,False,False,False
54564,2015,middle,Flute,True,True,True,True
52524,2015,middle,Bb Clarinet,True,True,True,True
51743,2015,middle,Oboe,True,False,False,False
53357,2015,middle,Trumpet,True,False,False,False
57992,2015,middle,Flute,True,True,True,True
55743,2015,middle,Percussion,True,True,True,False
52356,2015,middle,Flute,True,True,True,True
56021,2015,middle,Alto Saxophone,True,True,True,True
61581,2015,middle,Trumpet,True,False,False,False
54414,2015,middle,Percussion,True,True,True,False
53411,2015,middle,Flute,True,True,True,True
53077,2015,middle,Trombone,True,False,False,False
51319,2015,middle,Alto Saxophone,True,True,True,True
57899,2015,middle,Trombone,True,False,False,False
54085,2015,middle,French Horn,True,False,False,False
56886,2015,middle,Bb Clarinet,True,True,True,True
52884,2015,middle,Alto Saxophone,True,True,True,True
57520,2015,middle,Alto Saxophone,True,True,True,True
58587,2015,middle,Oboe,True,False,False,False
52557,2015,middle,Bb Clarinet,True,True,True,True
54433,2015,middle,Trombone,True,False,False,False
57966,2015,middle,Oboe,True,False,False,False
57077,2015,middle,Bb Clarinet,True,True,True,True
57729,2015,middle,Flute,True,True,True,True
57702,2015,middle,Bb Clarinet,True,True,True,True
53184,2015,middle,Trombone,True,False,False,False
51805,2015,middle,French Horn,True,False,False,False
51375,2015,middle,Bb Clarinet,True,True,True,True
56992,2015,middle,Tenor Saxophone,True,False,False,False
53817,2015,middle,Oboe,True,False,False,False
53167,2015,middle,Trumpet,True,False,False,False
52853,2015,middle,Bb Clarinet,True,True,True,True
51736,2015,middle,Bassoon,True,False,False,False
52774,2015,middle,Trumpet,True,False,False,False
51323,2015,middle,Euphonium,True,False,False,False
57513,2015,middle,Bb Clarinet,True,True,True,True
53333,2015,middle,Alto Saxophone,True,True,True,True
52068,2015,middle,Euphonium,True,False,False,False
54901,2015,middle,Alto Saxophone,True,True,True,True
51873,2015,middle,Tuba,True,False,False,False
54334,2015,middle,Tenor Saxophone,True,False,False,False
61126,2015,middle,Trumpet,True,False,False,False
53384,2015,middle,Flute,True,True,True,True
53835,2015,middle,Tuba,True,False,False,False
53361,2015,middle,French Horn,True,False,False,False
51655,2015,middle,French Horn,True,False,False,False
51940,2015,middle,Tenor Saxophone,True,False,False,False
56025,2015,middle,Bb Clarinet,True,True,True,True
55056,2015,middle,Tuba,True,False,False,False
54378,2015,middle,Trombone,True,False,False,False
57518,2015,middle,Bassoon,True,False,False,False
55588,2015,middle,Flute,True,True,True,True
57222,2015,middle,Flute,True,True,True,True
51741,2015,middle,Alto Saxophone,True,True,True,True
52337,2015,middle,Trumpet,True,False,False,False
55389,2015,middle,Tuba,True,False,False,False
54382,2015,middle,Bb Clarinet,True,True,True,True
56007,2015,middle,Trumpet,True,False,False,False
58403,2015,middle,Euphonium,True,False,False,False
56978,2015,middle,Alto Saxophone,True,True,True,True
57693,2015,middle,Trumpet,True,False,False,False
55278,2015,middle,Alto Saxophone,True,True,True,True
53075,2015,middle,Piccolo,True,False,False,False
52773,2015,middle,Alto Saxophone,True,True,True,True
53356,2015,middle,Flute,True,True,True,True
56968,2015,middle,Flute,True,True,True,True
54952,2015,middle,Bb Clarinet,True,True,True,True
54084,2015,middle,Tenor Saxophone,True,False,False,False
53839,2015,middle,Percussion,True,True,True,False
54036,2015,middle,Flute,True,True,True,True
51338,2015,middle,Oboe,True,False,False,False
53228,2015,middle,Flute,True,True,True,True
53987,2015,middle,Oboe,True,False,False,False
51881,2015,middle,Tuba,True,False,False,False
51737,2015,middle,Bb Clarinet,True,True,True,True
56012,2015,middle,Flute,True,True,True,True
52369,2015,middle,Trumpet,True,False,False,False
57988,2015,middle,Trumpet,True,False,False,False
55055,2015,middle,Trumpet,True,False,False,False
51611,2015,middle,Trumpet,True,False,False,False
51823,2015,middle,Alto Saxophone,True,True,True,True
56101,2015,middle,Bb Clarinet,True,True,True,True
52360,2015,middle,Flute,True,True,True,True
52312,2015,middle,Flute,True,True,True,True
54215,2015,middle,Bb Clarinet,True,True,True,True
52381,2015,middle,Tenor Saxophone,True,False,False,False
51679,2015,middle,Percussion,True,True,True,False
56689,2015,middle,Bb Clarinet,True,True,True,True
52520,2015,middle,Trumpet,True,False,False,False
52859,2015,middle,Flute,True,True,True,True
51816,2015,middle,Tuba,True,False,False,False
52784,2015,middle,Bassoon,True,False,False,False
53182,2015,middle,Bb Clarinet,True,True,True,True
53165,2015,middle,Percussion,True,True,True,False
57527,2015,middle,Percussion,True,True,True,False
56983,2015,middle,Trumpet,True,False,False,False
57079,2015,middle,Trombone,True,False,False,False
52858,2015,middle,Alto Saxophone,True,True,True,True
57219,2015,middle,Bb Clarinet,True,True,True,True
52612,2015,middle,Trumpet,True,False,False,False
53818,2015,middle,Bb Clarinet,True,True,True,True
56106,2015,middle,Trumpet,True,False,False,False
53336,2015,middle,Percussion,True,True,True,False
53278,2015,middle,Alto Saxophone,True,True,True,True
55279,2015,middle,Alto Saxophone,True,True,True,True
59900,2015,middle,Alto Saxophone,True,True,True,True
56718,2015,middle,Percussion,True,True,True,False
54127,2015,middle,Bb Clarinet,True,True,True,True
51883,2015,middle,Trumpet,True,False,False,False
52751,2015,middle,Bb Clarinet,True,True,True,True
56454,2015,middle,Oboe,True,False,False,False
53408,2015,middle,Euphonium,True,False,False,False
55288,2015,middle,Bb Clarinet,True,True,True,True
52315,2015,middle,Bb Clarinet,True,True,True,True
51362,2015,middle,Oboe,True,False,False,False
52795,2015,middle,Bass Clarinet,True,False,False,False
53264,2015,middle,French Horn,True,False,False,False
55049,2015,middle,Flute,True,True,True,True
57636,2015,middle,Trumpet,True,False,False,False
51764,2015,middle,Trumpet,True,False,False,False
52308,2015,middle,Trombone,True,False,False,False
52377,2015,middle,Trumpet,True,False,False,False
58585,2015,middle,Bb Clarinet,True,True,True,True
55871,2015,middle,Trumpet,True,False,False,False
56429,2015,middle,Alto Saxophone,True,True,True,True
52651,2015,middle,French Horn,True,False,False,False
53993,2015,middle,French Horn,True,False,False,False
52568,2015,middle,Percussion,True,True,True,False
52498,2015,middle,Bb Clarinet,True,True,True,True
57088,2015,middle,Bb Clarinet,True,True,True,True
55296,2015,middle,Percussion,True,True,True,False
54358,2015,middle,Bb Clarinet,True,True,True,True
57153,2015,middle,French Horn,True,False,False,False
55057,2015,middle,Alto Saxophone,True,True,True,True
55103,2015,middle,Bass Clarinet,True,False,False,False
56105,2015,middle,Trumpet,True,False,False,False
52393,2015,middle,Bb Clarinet,True,True,True,True
52857,2015,middle,Trombone,True,False,False,False
55730,2015,middle,Flute,True,True,True,True
55285,2015,middle,Percussion,True,True,True,False
57891,2015,middle,Oboe,True,False,False,False
51490,2015,middle,Trombone,True,False,False,False
52355,2015,middle,Tenor Saxophone,True,False,False,False
56091,2015,middle,Tuba,True,False,False,False
53990,2015,middle,Bb Clarinet,True,True,True,True
57046,2015,middle,Euphonium,True,False,False,False
52472,2015,middle,Percussion,True,True,True,False
61577,2015,middle,Trumpet,True,False,False,False
57093,2015,middle,Trumpet,True,False,False,False
55318,2015,middle,Percussion,True,True,True,False
61218,2015,middle,Flute,True,False,False,True
57265,2015,middle,Percussion,True,True,True,False
56835,2015,middle,Euphonium,True,False,False,False
57987,2015,middle,Flute,True,True,True,True
54954,2015,middle,Trombone,True,False,False,False
52005,2015,middle,Flute,True,True,True,True
55040,2015,middle,Bb Clarinet,True,True,True,True
52004,2015,middle,Flute,True,True,True,True
52876,2015,middle,Oboe,True,False,False,False
55274,2015,middle,Alto Saxophone,True,True,True,True
51828,2015,middle,French Horn,True,False,False,False
58577,2015,middle,Percussion,True,True,True,False
59396,2015,middle,Tuba,True,False,False,False
56975,2015,middle,Alto Saxophone,True,True,True,True
54672,2015,middle,Bb Clarinet,True,True,True,True
52255,2015,middle,Bb Clarinet,True,True,True,True
53969,2015,middle,Alto Saxophone,True,True,True,True
53793,2015,middle,Tuba,True,False,False,False
52341,2015,middle,Trumpet,True,False,False,False
51812,2015,middle,Oboe,True,False,False,False
52851,2015,middle,Flute,True,True,True,True
52507,2015,middle,Bb Clarinet,True,True,True,True
55739,2015,middle,Trumpet,True,False,False,False
57290,2015,middle,French Horn,True,False,False,False
54026,2015,middle,Euphonium,True,False,False,False
51941,2015,middle,Trombone,True,False,False,False
52640,2015,middle,Tuba,True,False,False,False
53300,2015,middle,Tuba,True,False,False,False
57076,2015,middle,Tenor Saxophone,True,False,False,False
58582,2015,middle,Tenor Saxophone,True,False,False,False
53223,2015,middle,Bb Clarinet,True,True,True,True
57085,2015,middle,Trumpet,True,False,False,False
51652,2015,middle,Tuba,True,False,False,False
57523,2015,middle,Tuba,True,False,False,False
53339,2015,middle,Oboe,True,False,False,False
51408,2015,middle,Percussion,True,True,True,False
60051,2015,middle,Flute,True,True,True,True
57885,2015,middle,Alto Saxophone,True,True,True,True
55173,2015,middle,Alto Saxophone,True,True,True,True
53410,2015,middle,Trumpet,True,False,False,False
54156,2015,middle,Trumpet,True,False,False,False
53129,2015,middle,Bassoon,True,False,False,False
57216,2015,middle,Percussion,True,True,True,False
57150,2015,middle,Percussion,True,True,True,False
54434,2015,middle,Flute,True,True,True,True
52737,2015,middle,Trumpet,True,False,False,False
51612,2015,middle,Trombone,True,False,False,False
55203,2015,middle,Flute,True,True,True,True
53137,2015,middle,Tuba,True,False,False,False
51337,2015,middle,Flute,True,True,True,True
52761,2015,middle,Flute,True,True,True,True
57888,2015,middle,Trombone,True,False,False,False
51678,2015,middle,Tuba,True,False,False,False
53096,2015,middle,Oboe,True,False,False,False
52353,2015,middle,Bb Clarinet,True,True,True,True
55763,2015,middle,Flute,True,True,True,True
57040,2015,middle,Bb Clarinet,True,True,True,True
53493,2015,middle,Alto Saxophone,True,True,True,True
53136,2015,middle,Oboe,True,False,False,False
51369,2015,middle,Percussion,True,True,True,False
55174,2015,middle,Trumpet,True,False,False,False
56972,2015,middle,Bb Clarinet,True,True,True,True
52780,2015,middle,Bb Clarinet,True,True,True,True
54944,2015,middle,Flute,True,True,True,True
51904,2015,middle,Alto Saxophone,True,True,True,True
52754,2015,middle,Trumpet,True,False,False,False
53427,2015,middle,Trumpet,True,False,False,False
53785,2015,middle,Trumpet,True,False,False,False
56714,2015,middle,Alto Saxophone,True,True,True,True
51367,2015,middle,Bass Clarinet,True,False,False,False
53287,2015,middle,Flute,True,True,True,True
53831,2015,middle,Trombone,True,False,False,False
53375,2015,middle,Percussion,True,True,True,False
54600,2015,middle,Percussion,True,True,True,False
57780,2015,middle,French Horn,True,False,False,False
51763,2015,middle,Tuba,True,False,False,False
57124,2015,middle,Bb Clarinet,True,True,True,True
54410,2015,middle,Trombone,True,False,False,False
54107,2015,middle,Euphonium,True,False,False,False
51447,2015,middle,Trumpet,True,False,False,False
53131,2015,middle,Trombone,True,False,False,False
60453,2015,middle,Bassoon,True,False,False,False
52777,2015,middle,Percussion,True,True,True,False
52271,2015,middle,Trumpet,True,False,False,False
52506,2015,middle,Flute,True,True,True,True
57047,2015,middle,Trumpet,True,False,False,False
52875,2015,middle,Flute,True,True,True,True
53126,2015,middle,Flute,True,True,True,True
53100,2015,middle,Piccolo,True,False,False,False
54943,2015,middle,Bb Clarinet,True,True,True,True
52215,2015,middle,Oboe,True,False,False,False
51682,2015,middle,Trumpet,True,False,False,False
53864,2015,middle,Bassoon,True,False,False,False
56168,2015,middle,Percussion,True,True,True,False
53364,2015,middle,Bb Clarinet,True,True,True,True
54139,2015,middle,Trumpet,True,False,False,False
52565,2015,middle,French Horn,True,False,False,False
56476,2015,middle,Trombone,True,False,False,False
54205,2015,middle,Trumpet,True,False,False,False
53359,2015,middle,Bb Clarinet,True,True,True,True
56971,2015,middle,Bb Clarinet,True,True,True,True
52566,2015,middle,Bb Clarinet,True,True,True,True
51419,2015,middle,Trombone,True,False,False,False
55175,2015,middle,Euphonium,True,False,False,False
57506,2015,middle,Euphonium,True,False,False,False
53180,2015,middle,Bb Clarinet,True,True,True,True
55076,2015,middle,Percussion,True,True,True,False
56875,2015,middle,Percussion,True,True,True,False
53153,2015,middle,Trombone,True,False,False,False
53679,2015,middle,Flute,True,True,True,True
54506,2015,middle,Trumpet,True,False,False,False
56005,2015,middle,Flute,True,True,True,True
55081,2015,middle,Flute,True,True,True,True
52338,2015,middle,Trumpet,True,False,False,False
53454,2015,middle,Percussion,True,True,True,False
57815,2015,middle,Percussion,True,True,True,False
52121,2015,middle,French Horn,True,False,False,False
57622,2015,middle,Flute,True,True,True,True
52390,2015,middle,Bb Clarinet,True,True,True,True
56446,2015,middle,Percussion,True,True,True,False
54930,2015,middle,Tenor Saxophone,True,False,False,False
53318,2015,middle,Flute,True,True,True,True
54137,2015,middle,Flute,True,True,True,True
52263,2015,middle,Trombone,True,False,False,False
54904,2015,middle,Flute,True,True,True,True
53340,2015,middle,Flute,True,True,True,True
52258,2015,middle,Oboe,True,False,False,False
54524,2015,middle,Bb Clarinet,True,True,True,True
52288,2015,middle,Oboe,True,False,False,False
56836,2015,middle,Euphonium,True,False,False,False
55176,2015,middle,Percussion,True,True,True,False
53717,2015,middle,Alto Saxophone,True,True,True,True
51817,2015,middle,Bb Clarinet,True,True,True,True
51536,2015,middle,Bass Clarinet,True,False,False,False
52750,2015,middle,Trumpet,True,False,False,False
55711,2015,middle,Flute,True,True,True,True
54456,2015,middle,Flute,True,True,True,True
52382,2015,middle,Trombone,True,False,False,False
51522,2015,middle,Percussion,True,True,True,False
55085,2015,middle,Alto Saxophone,True,True,True,True
51613,2015,middle,Bb Clarinet,True,True,True,True
56713,2015,middle,Flute,True,True,True,True
53805,2015,middle,Trumpet,True,False,False,False
51831,2015,middle,Tuba,True,False,False,False
52641,2015,middle,Oboe,True,False,False,False
52779,2015,middle,Bb Clarinet,True,True,True,True
57755,2015,middle,Alto Saxophone,True,True,True,True
52562,2015,middle,Trumpet,True,False,False,False
57577,2015,middle,Oboe,True,False,False,False
57643,2015,middle,Trumpet,True,False,False,False
56943,2015,middle,Flute,True,True,True,True
57632,2015,middle,Tuba,True,False,False,False
57642,2015,middle,Trombone,True,False,False,False
56919,2015,middle,Tenor Saxophone,True,False,False,False
53515,2015,middle,Euphonium,True,False,False,False
54045,2015,middle,Flute,True,True,True,True
51410,2015,middle,Percussion,True,True,True,False
55282,2015,middle,Trombone,True,False,False,False
56161,2015,middle,Percussion,True,True,True,False
56162,2015,middle,Trombone,True,False,False,False
52766,2015,middle,Trombone,True,False,False,False
53978,2015,middle,Trumpet,True,False,False,False
57640,2015,middle,Trombone,True,False,False,False
51366,2015,middle,Alto Saxophone,True,True,True,True
54706,2015,middle,French Horn,True,False,False,False
52984,2015,middle,Trombone,True,False,False,False
51747,2015,middle,Bb Clarinet,True,True,True,True
55393,2015,middle,Trombone,True,False,False,False
52796,2015,middle,Percussion,True,True,True,False
51376,2015,middle,Trumpet,True,False,False,False
52313,2015,middle,Alto Saxophone,True,True,True,True
56285,2015,middle,Percussion,True,True,True,False
52400,2015,middle,Alto Saxophone,True,True,True,True
57910,2015,middle,French Horn,True,False,False,False
58574,2015,middle,Euphonium,True,False,False,False
52379,2015,middle,Bb Clarinet,True,True,True,True
56711,2015,middle,Flute,True,True,True,True
53813,2015,middle,Flute,True,True,True,True
56998,2015,middle,Bb Clarinet,True,True,True,True
51818,2015,middle,Flute,True,True,True,True
56092,2015,middle,Oboe,True,False,False,False
52509,2015,middle,French Horn,True,False,False,False
52387,2015,middle,Percussion,True,True,True,False
56107,2015,middle,Trombone,True,False,False,False
57226,2015,middle,Tuba,True,False,False,False
57090,2015,middle,Trombone,True,False,False,False
51803,2015,middle,Alto Saxophone,True,True,True,True
55088,2015,middle,Piccolo,True,False,False,False
52376,2015,middle,Bb Clarinet,True,True,True,True
56004,2015,middle,Bb Clarinet,True,True,True,True
51400,2015,middle,Percussion,True,True,True,False
58651,2015,middle,Percussion,True,True,True,False
57999,2015,middle,Bb Clarinet,True,True,True,True
52544,2015,middle,Bb Clarinet,True,True,True,True
57877,2015,middle,French Horn,True,False,False,False
56716,2015,middle,Percussion,True,True,True,False
53173,2015,middle,Flute,True,True,True,True
51833,2015,middle,Alto Saxophone,True,True,True,True
55093,2015,middle,Alto Saxophone,True,True,True,True
55709,2015,middle,Percussion,True,True,True,False
56625,2015,middle,Trombone,True,False,False,False
55344,2015,middle,Tuba,True,False,False,False
55697,2015,middle,Euphonium,True,False,False,False
52764,2015,middle,Flute,True,True,True,True
51547,2015,middle,French Horn,True,False,False,False
52309,2015,middle,Oboe,True,False,False,False
57045,2015,middle,Percussion,True,True,True,False
52775,2015,middle,Flute,True,True,True,True
54044,2015,middle,Alto Saxophone,True,True,True,True
57754,2015,middle,French Horn,True,False,False,False
55395,2015,middle,Tenor Saxophone,True,False,False,False
57983,2015,middle,Trumpet,True,False,False,False
54141,2015,middle,Tuba,True,False,False,False
52508,2015,middle,Trumpet,True,False,False,False
53343,2015,middle,French Horn,True,False,False,False
54947,2015,middle,Bb Clarinet,True,True,True,True
51356,2015,middle,Bb Clarinet,True,True,True,True
51882,2015,middle,Trumpet,True,False,False,False
53494,2015,middle,Trumpet,True,False,False,False
52375,2015,middle,Percussion,True,True,True,False
55036,2015,middle,Flute,True,True,True,True
51870,2015,middle,Oboe,True,False,False,False
57644,2015,middle,Trombone,True,False,False,False
53465,2015,middle,Bassoon,True,False,False,False
55291,2015,middle,Bb Clarinet,True,True,True,True
57526,2015,middle,Trombone,True,False,False,False
56104,2015,middle,Trumpet,True,False,False,False
56453,2015,middle,Trombone,True,False,False,False
55744,2015,middle,Alto Saxophone,True,True,True,True
52046,2015,middle,Bassoon,True,False,False,False
52371,2015,middle,Flute,True,True,True,True
56999,2015,middle,Trumpet,True,False,False,False
53417,2015,middle,Tuba,True,False,False,False
52564,2015,middle,Percussion,True,True,True,False
55783,2015,middle,Bb Clarinet,True,True,True,True
52753,2015,middle,Flute,True,True,True,True
55364,2015,middle,Euphonium,True,False,False,False
57507,2015,middle,Trumpet,True,False,False,False
55189,2015,middle,Flute,True,True,True,True
54379,2015,middle,Bassoon,True,False,False,False
52265,2015,middle,Bb Clarinet,True,True,True,True
54945,2015,middle,Flute,True,True,True,True
51746,2015,middle,Percussion,True,True,True,False
56450,2015,middle,French Horn,True,False,False,False
52738,2015,middle,Alto Saxophone,True,True,True,True
56623,2015,middle,Trumpet,True,False,False,False
53819,2015,middle,Alto Saxophone,True,True,True,True
55172,2015,middle,Flute,True,True,True,True
52772,2015,middle,Tenor Saxophone,True,False,False,False
54941,2015,middle,Trumpet,True,False,False,False
57579,2015,middle,Bb Clarinet,True,True,True,True
51518,2015,middle,Flute,True,True,True,True
51434,2015,middle,Trumpet,True,False,False,False
54108,2015,middle,French Horn,True,False,False,False
54024,2015,middle,Alto Saxophone,True,True,True,True
55053,2015,middle,Flute,True,True,True,True
54876,2015,middle,Bassoon,True,False,False,False
52441,2015,middle,Trumpet,True,False,False,False
58647,2015,middle,Trumpet,True,False,False,False
57138,2015,middle,Oboe,True,False,False,False
54917,2015,middle,Tenor Saxophone,True,False,False,False
52388,2015,middle,Alto Saxophone,True,True,True,True
52394,2015,middle,Euphonium,True,False,False,False
53337,2015,middle,Flute,True,True,True,True
53144,2015,middle,Alto Saxophone,True,True,True,True
51521,2015,middle,Bassoon,True,False,False,False
53188,2015,middle,Bassoon,True,False,False,False
54171,2015,middle,Euphonium,True,False,False,False
55238,2015,middle,French Horn,True,False,False,False
56982,2015,middle,French Horn,True,False,False,False
57782,2015,middle,Flute,True,True,True,True
54208,2015,middle,Trombone,True,False,False,False
52468,2015,middle,Bassoon,True,False,False,False
57214,2015,middle,Bb Clarinet,True,True,True,True
54504,2015,middle,Flute,True,True,True,True
53422,2015,middle,Trumpet,True,False,False,False
55095,2015,middle,Trombone,True,False,False,False
51544,2015,middle,Tenor Saxophone,True,False,False,False
57083,2015,middle,Alto Saxophone,True,True,True,True
56922,2015,middle,Tuba,True,False,False,False
52494,2015,middle,Tenor Saxophone,True,False,False,False
57217,2015,middle,Oboe,True,False,False,False
54684,2015,middle,Tuba,True,False,False,False
51819,2015,middle,Percussion,True,True,True,False
51295,2015,middle,Tuba,True,False,False,False
53995,2015,middle,Flute,True,True,True,True
57626,2015,middle,Flute,True,True,True,True
51766,2015,middle,Flute,True,True,True,True
56109,2015,middle,Bb Clarinet,True,True,True,True
55054,2015,middle,Alto Saxophone,True,True,True,True
57383,2015,middle,Percussion,True,True,True,False
51734,2015,middle,Oboe,True,False,False,False
51403,2015,middle,Oboe,True,False,False,False
56084,2015,middle,Bb Clarinet,True,True,True,True
54633,2015,middle,Bb Clarinet,True,True,True,True
57087,2015,middle,Bb Clarinet,True,True,True,True
54960,2015,middle,Alto Saxophone,True,True,True,True
52856,2015,middle,Alto Saxophone,True,True,True,True
53809,2015,middle,French Horn,True,False,False,False
52306,2015,middle,Oboe,True,False,False,False
55949,2015,middle,Bassoon,True,False,False,False
57488,2015,middle,Tuba,True,False,False,False
51992,2015,middle,Percussion,True,True,True,False
54897,2015,middle,Percussion,True,True,True,False
52395,2015,middle,Flute,True,True,True,True
55777,2015,middle,Bb Clarinet,True,True,True,True
56464,2015,middle,Flute,True,True,True,True
53828,2015,middle,French Horn,True,False,False,False
56880,2015,middle,Bassoon,True,False,False,False
52140,2015,middle,Percussion,True,True,True,False
51830,2015,middle,Flute,True,True,True,True
57487,2015,middle,Trumpet,True,False,False,False
54610,2015,middle,Trombone,True,False,False,False
52797,2015,middle,Flute,True,True,True,True
55782,2015,middle,Flute,True,True,True,True
53229,2015,middle,Tenor Saxophone,True,False,False,False
55624,2015,middle,Trumpet,True,False,False,False
53972,2015,middle,Alto Saxophone,True,True,True,True
53455,2015,middle,Bb Clarinet,True,True,True,True
55034,2015,middle,Alto Saxophone,True,True,True,True
57078,2015,middle,Flute,True,True,True,True
53079,2015,middle,Bb Clarinet,True,True,True,True
59164,2015,middle,Alto Saxophone,True,True,True,True
51765,2015,middle,Piccolo,True,False,False,False
54030,2015,middle,Trumpet,True,False,False,False
51379,2015,middle,Trumpet,True,False,False,False
54629,2015,middle,Tuba,True,False,False,False
52314,2015,middle,Bb Clarinet,True,True,True,True
52806,2015,middle,Percussion,True,True,True,False
52305,2015,middle,Trumpet,True,False,False,False
53127,2015,middle,Oboe,True,False,False,False
56690,2015,middle,French Horn,True,False,False,False
54644,2015,middle,Flute,True,True,True,True
57982,2015,middle,Bb Clarinet,True,True,True,True
53859,2015,middle,Trombone,True,False,False,False
51876,2015,middle,Bass Clarinet,True,False,False,False
51824,2015,middle,Tenor Saxophone,True,False,False,False
54041,2015,middle,Bb Clarinet,True,True,True,True
51808,2015,middle,Alto Saxophone,True,True,True,True
53350,2015,middle,Alto Saxophone,True,True,True,True
52269,2015,middle,Alto Saxophone,True,True,True,True
53730,2015,middle,Oboe,True,False,False,False
54029,2015,middle,Trombone,True,False,False,False
53374,2015,middle,Flute,True,True,True,True
53143,2015,middle,Percussion,True,True,True,False
57378,2015,middle,Tuba,True,False,False,False
53349,2015,middle,Flute,True,True,True,True
51441,2015,middle,Tenor Saxophone,True,False,False,False
57211,2015,middle,Percussion,True,True,True,False
52220,2015,middle,Alto Saxophone,True,True,True,True
53858,2015,middle,Alto Saxophone,True,True,True,True
56165,2015,middle,Alto Saxophone,True,True,True,True
53501,2015,middle,Trombone,True,False,False,False
51561,2015,middle,Flute,True,True,True,True
