sid,score_year,score_band
31491,2013,concert
31492,2013,concert
31495,2013,concert
31504,2013,concert
31507,2013,concert
31508,2013,concert
31509,2013,concert
31510,2013,concert
31511,2013,concert
31513,2013,concert
31514,2013,concert
31516,2013,concert
31524,2013,concert
31525,2013,concert
31537,2013,concert
31541,2013,concert
31553,2013,concert
31558,2013,concert
31567,2013,concert
31568,2013,concert
31571,2013,concert
31573,2013,concert
31574,2013,concert
31586,2013,concert
31589,2013,concert
31593,2013,concert
31598,2013,concert
31600,2013,concert
31602,2013,concert
31607,2013,concert
31610,2013,concert
31612,2013,concert
31626,2013,concert
31640,2013,concert
31641,2013,concert
31643,2013,concert
31649,2013,concert
31651,2013,concert
31660,2013,concert
31662,2013,concert
31691,2013,concert
31696,2013,concert
31697,2013,concert
31699,2013,concert
31701,2013,concert
31710,2013,concert
31711,2013,concert
31712,2013,concert
31716,2013,concert
31720,2013,concert
31724,2013,concert
31725,2013,concert
31726,2013,concert
31729,2013,concert
31731,2013,concert
31733,2013,concert
31792,2013,concert
31793,2013,concert
31797,2013,concert
31799,2013,concert
31800,2013,concert
31801,2013,concert
31806,2013,concert
31820,2013,concert
31823,2013,concert
31826,2013,concert
31839,2013,concert
31841,2013,concert
31842,2013,concert
31843,2013,concert
31845,2013,concert
31848,2013,concert
31863,2013,concert
31864,2013,concert
31865,2013,concert
31871,2013,concert
31889,2013,concert
31908,2013,concert
31915,2013,concert
31918,2013,concert
31920,2013,concert
31925,2013,concert
31933,2013,concert
31944,2013,concert
31963,2013,concert
31971,2013,concert
31974,2013,concert
31991,2013,concert
31995,2013,concert
31996,2013,concert
31998,2013,concert
32000,2013,concert
32008,2013,concert
32009,2013,concert
32010,2013,concert
32022,2013,concert
32023,2013,concert
32024,2013,concert
32025,2013,concert
32042,2013,concert
32065,2013,concert
32078,2013,concert
32079,2013,concert
32081,2013,concert
32117,2013,concert
32138,2013,concert
32149,2013,concert
32150,2013,concert
32156,2013,concert
32180,2013,concert
32181,2013,concert
32182,2013,concert
32183,2013,concert
32187,2013,concert
32188,2013,concert
32190,2013,concert
32191,2013,concert
32192,2013,concert
32194,2013,concert
32196,2013,concert
32200,2013,concert
32202,2013,concert
32204,2013,concert
32205,2013,concert
32206,2013,concert
32209,2013,concert
32248,2013,concert
32249,2013,concert
32250,2013,concert
32252,2013,concert
32254,2013,concert
32255,2013,concert
32256,2013,concert
32257,2013,concert
32258,2013,concert
32266,2013,concert
32301,2013,concert
32314,2013,concert
32346,2013,concert
32347,2013,concert
32387,2013,concert
32388,2013,concert
32389,2013,concert
32390,2013,concert
32399,2013,concert
32400,2013,concert
32407,2013,concert
32408,2013,concert
32412,2013,concert
32414,2013,concert
32415,2013,concert
32416,2013,concert
32417,2013,concert
32418,2013,concert
32419,2013,concert
32421,2013,concert
32452,2013,concert
32453,2013,concert
32454,2013,concert
32455,2013,concert
32456,2013,concert
32457,2013,concert
32461,2013,concert
32464,2013,concert
32465,2013,concert
32467,2013,concert
32468,2013,concert
32469,2013,concert
32470,2013,concert
32471,2013,concert
32493,2013,concert
32494,2013,concert
32500,2013,concert
32519,2013,concert
32526,2013,concert
32528,2013,concert
32529,2013,concert
32531,2013,concert
32532,2013,concert
32533,2013,concert
32534,2013,concert
32554,2013,concert
32601,2013,concert
32613,2013,concert
32616,2013,concert
32618,2013,concert
32624,2013,concert
32625,2013,concert
32683,2013,concert
32686,2013,concert
32691,2013,concert
32701,2013,concert
32702,2013,concert
32703,2013,concert
32712,2013,concert
32714,2013,concert
32716,2013,concert
32719,2013,concert
32720,2013,concert
32721,2013,concert
32723,2013,concert
32724,2013,concert
32725,2013,concert
32729,2013,concert
32753,2013,concert
32754,2013,concert
32755,2013,concert
32756,2013,concert
32757,2013,concert
32758,2013,concert
32762,2013,concert
32765,2013,concert
32766,2013,concert
32770,2013,concert
32771,2013,concert
32772,2013,concert
32773,2013,concert
32782,2013,concert
32786,2013,concert
32791,2013,concert
32792,2013,concert
32795,2013,concert
32807,2013,concert
32812,2013,concert
32813,2013,concert
32825,2013,concert
32826,2013,concert
32829,2013,concert
32830,2013,concert
32832,2013,concert
32833,2013,concert
32835,2013,concert
32836,2013,concert
32838,2013,concert
32839,2013,concert
32840,2013,concert
32841,2013,concert
32842,2013,concert
32843,2013,concert
32846,2013,concert
32847,2013,concert
32850,2013,concert
32852,2013,concert
32853,2013,concert
32858,2013,concert
32879,2013,concert
32881,2013,concert
32901,2013,concert
32973,2013,concert
32975,2013,concert
32976,2013,concert
32977,2013,concert
32979,2013,concert
32982,2013,concert
32983,2013,concert
32985,2013,concert
32986,2013,concert
32988,2013,concert
32995,2013,concert
32997,2013,concert
33053,2013,concert
33059,2013,concert
33061,2013,concert
33173,2013,concert
33179,2013,concert
33197,2013,concert
33213,2013,concert
33250,2013,concert
33251,2013,concert
33262,2013,concert
33288,2013,concert
33292,2013,concert
33447,2013,concert
33474,2013,concert
33481,2013,concert
33484,2013,concert
33496,2013,concert
33501,2013,concert
33502,2013,concert
33503,2013,concert
33504,2013,concert
33510,2013,concert
33513,2013,concert
33521,2013,concert
33522,2013,concert
33525,2013,concert
33527,2013,concert
33528,2013,concert
33530,2013,concert
33538,2013,concert
33541,2013,concert
33548,2013,concert
33573,2013,concert
33595,2013,concert
33617,2013,concert
33618,2013,concert
33619,2013,concert
33622,2013,concert
33625,2013,concert
33627,2013,concert
33628,2013,concert
33630,2013,concert
33631,2013,concert
33634,2013,concert
33639,2013,concert
33651,2013,concert
33657,2013,concert
33659,2013,concert
33664,2013,concert
33667,2013,concert
33671,2013,concert
33672,2013,concert
33673,2013,concert
33674,2013,concert
33682,2013,concert
33683,2013,concert
33741,2013,concert
33743,2013,concert
33745,2013,concert
33750,2013,concert
33751,2013,concert
33752,2013,concert
33766,2013,concert
33770,2013,concert
33771,2013,concert
33772,2013,concert
33773,2013,concert
33775,2013,concert
33776,2013,concert
33777,2013,concert
33780,2013,concert
33782,2013,concert
33783,2013,concert
33784,2013,concert
33787,2013,concert
33790,2013,concert
33792,2013,concert
33805,2013,concert
33809,2013,concert
33812,2013,concert
33821,2013,concert
33822,2013,concert
33826,2013,concert
33829,2013,concert
33832,2013,concert
33834,2013,concert
33837,2013,concert
33838,2013,concert
33839,2013,concert
33845,2013,concert
33846,2013,concert
33851,2013,concert
33855,2013,concert
33886,2013,concert
33890,2013,concert
33901,2013,concert
33902,2013,concert
33904,2013,concert
33905,2013,concert
33906,2013,concert
33907,2013,concert
33910,2013,concert
33915,2013,concert
33944,2013,concert
33951,2013,concert
33952,2013,concert
33956,2013,concert
33957,2013,concert
33958,2013,concert
33960,2013,concert
33961,2013,concert
33962,2013,concert
33964,2013,concert
33972,2013,concert
33979,2013,concert
33980,2013,concert
33981,2013,concert
33982,2013,concert
33983,2013,concert
33984,2013,concert
34017,2013,concert
34021,2013,concert
34024,2013,concert
34028,2013,concert
34029,2013,concert
34031,2013,concert
34170,2013,concert
34171,2013,concert
34188,2013,concert
34207,2013,concert
34234,2013,concert
34242,2013,concert
34255,2013,concert
34262,2013,concert
34302,2013,concert
34303,2013,concert
34397,2013,concert
34400,2013,concert
34423,2013,concert
34452,2013,concert
34453,2013,concert
34457,2013,concert
34477,2013,concert
34485,2013,concert
34486,2013,concert
34496,2013,concert
34499,2013,concert
34500,2013,concert
34501,2013,concert
34503,2013,concert
34532,2013,concert
34536,2013,concert
34537,2013,concert
34597,2013,concert
34600,2013,concert
34601,2013,concert
34639,2013,concert
34664,2013,concert
34665,2013,concert
34756,2013,concert
34761,2013,concert
34842,2013,concert
34917,2013,concert
34936,2013,concert
34937,2013,concert
35074,2013,concert
35086,2013,concert
35088,2013,concert
35089,2013,concert
35090,2013,concert
35093,2013,concert
35095,2013,concert
35097,2013,concert
35101,2013,concert
35103,2013,concert
35106,2013,concert
35147,2013,concert
35168,2013,concert
35285,2013,concert
35298,2013,concert
35306,2013,concert
35308,2013,concert
35312,2013,concert
35317,2013,concert
35319,2013,concert
35322,2013,concert
35328,2013,concert
35333,2013,concert
35334,2013,concert
35340,2013,concert
35359,2013,concert
35363,2013,concert
35365,2013,concert
35368,2013,concert
35373,2013,concert
35375,2013,concert
35378,2013,concert
35380,2013,concert
35446,2013,concert
35449,2013,concert
35472,2013,concert
35496,2013,concert
35498,2013,concert
35499,2013,concert
35529,2013,concert
35530,2013,concert
35532,2013,concert
35534,2013,concert
35538,2013,concert
35544,2013,concert
35561,2013,concert
35582,2013,concert
35835,2013,concert
35837,2013,concert
35839,2013,concert
35842,2013,concert
35980,2013,concert
35993,2013,concert
35997,2013,concert
36000,2013,concert
36017,2013,concert
36024,2013,concert
36032,2013,concert
36037,2013,concert
36041,2013,concert
36042,2013,concert
36051,2013,concert
36061,2013,concert
36077,2013,concert
36079,2013,concert
36080,2013,concert
36229,2013,concert
36231,2013,concert
36232,2013,concert
36234,2013,concert
36236,2013,concert
36350,2013,concert
36514,2013,concert
36607,2013,concert
36608,2013,concert
36637,2013,concert
36642,2013,concert
36652,2013,concert
36654,2013,concert
36656,2013,concert
36658,2013,concert
36659,2013,concert
36662,2013,concert
36663,2013,concert
36664,2013,concert
36670,2013,concert
36672,2013,concert
36673,2013,concert
36674,2013,concert
36675,2013,concert
36683,2013,concert
36689,2013,concert
36690,2013,concert
36691,2013,concert
36699,2013,concert
36708,2013,concert
36713,2013,concert
36738,2013,concert
36740,2013,concert
36763,2013,concert
36767,2013,concert
36768,2013,concert
36978,2013,concert
37029,2013,concert
37062,2013,concert
37065,2013,concert
37111,2013,concert
37123,2013,concert
37164,2013,concert
37165,2013,concert
37178,2013,concert
37186,2013,concert
37188,2013,concert
37189,2013,concert
37242,2013,concert
37245,2013,concert
37249,2013,concert
37251,2013,concert
37253,2013,concert
37255,2013,concert
37259,2013,concert
37260,2013,concert
37264,2013,concert
37265,2013,concert
37270,2013,concert
37277,2013,concert
37278,2013,concert
37279,2013,concert
37286,2013,concert
37287,2013,concert
37289,2013,concert
37292,2013,concert
37297,2013,concert
37300,2013,concert
37302,2013,concert
37303,2013,concert
37308,2013,concert
37309,2013,concert
37311,2013,concert
37312,2013,concert
37313,2013,concert
37315,2013,concert
37316,2013,concert
37319,2013,concert
37323,2013,concert
37326,2013,concert
37331,2013,concert
37332,2013,concert
37334,2013,concert
37338,2013,concert
37340,2013,concert
37342,2013,concert
37347,2013,concert
37350,2013,concert
37351,2013,concert
37356,2013,concert
37463,2013,concert
37760,2013,concert
37761,2013,concert
37762,2013,concert
37763,2013,concert
37764,2013,concert
37765,2013,concert
38120,2013,concert
38125,2013,concert
38126,2013,concert
38127,2013,concert
38130,2013,concert
38445,2013,concert
38653,2013,concert
38678,2013,concert
38695,2013,concert
38754,2013,concert
38755,2013,concert
38765,2013,concert
38770,2013,concert
28618,2013,symphonic
28626,2013,symphonic
28685,2013,symphonic
28721,2013,symphonic
28724,2013,symphonic
28726,2013,symphonic
28802,2013,symphonic
28811,2013,symphonic
28909,2013,symphonic
28947,2013,symphonic
28568,2013,symphonic
28570,2013,symphonic
28620,2013,symphonic
28624,2013,symphonic
28641,2013,symphonic
28672,2013,symphonic
28950,2013,symphonic
28987,2013,symphonic
28997,2013,symphonic
29000,2013,symphonic
29085,2013,symphonic
29150,2013,symphonic
29275,2013,symphonic
29296,2013,symphonic
29324,2013,symphonic
29371,2013,symphonic
29525,2013,symphonic
28986,2013,symphonic
29071,2013,symphonic
29090,2013,symphonic
29093,2013,symphonic
29109,2013,symphonic
29152,2013,symphonic
29153,2013,symphonic
29166,2013,symphonic
29170,2013,symphonic
29190,2013,symphonic
29291,2013,symphonic
29297,2013,symphonic
29370,2013,symphonic
29397,2013,symphonic
29496,2013,symphonic
29553,2013,symphonic
29583,2013,symphonic
29591,2013,symphonic
29605,2013,symphonic
29606,2013,symphonic
29607,2013,symphonic
29773,2013,symphonic
29799,2013,symphonic
29800,2013,symphonic
29842,2013,symphonic
29952,2013,symphonic
29975,2013,symphonic
29976,2013,symphonic
30000,2013,symphonic
30034,2013,symphonic
30039,2013,symphonic
30040,2013,symphonic
30041,2013,symphonic
30048,2013,symphonic
30053,2013,symphonic
30055,2013,symphonic
30060,2013,symphonic
30086,2013,symphonic
30092,2013,symphonic
30218,2013,symphonic
30298,2013,symphonic
30310,2013,symphonic
30317,2013,symphonic
30356,2013,symphonic
30562,2013,symphonic
30563,2013,symphonic
30564,2013,symphonic
30600,2013,symphonic
30666,2013,symphonic
30670,2013,symphonic
30671,2013,symphonic
30729,2013,symphonic
30757,2013,symphonic
30803,2013,symphonic
30830,2013,symphonic
30831,2013,symphonic
30832,2013,symphonic
30916,2013,symphonic
30920,2013,symphonic
30924,2013,symphonic
30931,2013,symphonic
30934,2013,symphonic
30968,2013,symphonic
30969,2013,symphonic
30973,2013,symphonic
31075,2013,symphonic
31156,2013,symphonic
31166,2013,symphonic
31175,2013,symphonic
31282,2013,symphonic
31283,2013,symphonic
31313,2013,symphonic
31325,2013,symphonic
31535,2013,symphonic
31588,2013,symphonic
31590,2013,symphonic
31601,2013,symphonic
31611,2013,symphonic
31636,2013,symphonic
31702,2013,symphonic
31723,2013,symphonic
31727,2013,symphonic
31802,2013,symphonic
31851,2013,symphonic
31893,2013,symphonic
31936,2013,symphonic
31947,2013,symphonic
31964,2013,symphonic
32019,2013,symphonic
32109,2013,symphonic
32141,2013,symphonic
32162,2013,symphonic
32172,2013,symphonic
32173,2013,symphonic
32175,2013,symphonic
32210,2013,symphonic
32300,2013,symphonic
32302,2013,symphonic
32303,2013,symphonic
32394,2013,symphonic
32395,2013,symphonic
32479,2013,symphonic
32480,2013,symphonic
32491,2013,symphonic
32521,2013,symphonic
32527,2013,symphonic
32602,2013,symphonic
32685,2013,symphonic
32687,2013,symphonic
32706,2013,symphonic
32722,2013,symphonic
32804,2013,symphonic
32824,2013,symphonic
32869,2013,symphonic
32990,2013,symphonic
32991,2013,symphonic
33005,2013,symphonic
33200,2013,symphonic
33252,2013,symphonic
33253,2013,symphonic
33358,2013,symphonic
33368,2013,symphonic
33372,2013,symphonic
33384,2013,symphonic
33463,2013,symphonic
33464,2013,symphonic
33500,2013,symphonic
33515,2013,symphonic
33542,2013,symphonic
33544,2013,symphonic
33582,2013,symphonic
33626,2013,symphonic
33675,2013,symphonic
33677,2013,symphonic
33678,2013,symphonic
33679,2013,symphonic
33734,2013,symphonic
33736,2013,symphonic
33737,2013,symphonic
33781,2013,symphonic
33811,2013,symphonic
33827,2013,symphonic
33887,2013,symphonic
33898,2013,symphonic
33914,2013,symphonic
33986,2013,symphonic
38771,2013,symphonic
38767,2013,symphonic
28612,2013,symphonic
28613,2013,symphonic
28621,2013,symphonic
28625,2013,symphonic
28742,2013,symphonic
28745,2013,symphonic
28803,2013,symphonic
37465,2013,symphonic
29020,2013,symphonic
37333,2013,symphonic
37293,2013,symphonic
29095,2013,symphonic
37283,2013,symphonic
37241,2013,symphonic
29096,2013,symphonic
37240,2013,symphonic
37239,2013,symphonic
29097,2013,symphonic
29101,2013,symphonic
29113,2013,symphonic
37205,2013,symphonic
37204,2013,symphonic
37190,2013,symphonic
37077,2013,symphonic
36682,2013,symphonic
36677,2013,symphonic
36609,2013,symphonic
36601,2013,symphonic
36188,2013,symphonic
35998,2013,symphonic
28737,2013,symphonic
35996,2013,symphonic
28878,2013,symphonic
35995,2013,symphonic
35526,2013,symphonic
29228,2013,symphonic
35525,2013,symphonic
35489,2013,symphonic
29524,2013,symphonic
35367,2013,symphonic
35364,2013,symphonic
35360,2013,symphonic
35291,2013,symphonic
35290,2013,symphonic
29569,2013,symphonic
35289,2013,symphonic
35286,2013,symphonic
29744,2013,symphonic
35092,2013,symphonic
29796,2013,symphonic
34233,2013,symphonic
34289,2013,symphonic
29843,2013,symphonic
34337,2013,symphonic
29953,2013,symphonic
30011,2013,symphonic
30022,2013,symphonic
30059,2013,symphonic
34391,2013,symphonic
34498,2013,symphonic
34596,2013,symphonic
34662,2013,symphonic
29131,2013,symphonic
29138,2013,symphonic
29143,2013,symphonic
28569,2013,symphonic
29578,2013,symphonic
29584,2013,symphonic
29593,2013,symphonic
29614,2013,symphonic
29681,2013,symphonic
29745,2013,symphonic
29776,2013,symphonic
29807,2013,symphonic
29809,2013,symphonic
